,url_id,tag,fbref_name,key,first_name,second_name,id,full_name,keep
177589,892d5bb1,Riyad-Mahrez,Riyad Mahrez,0,Riyad,Mahrez,223,Riyad Mahrez,True
177858,e3a5814e,Ainsley-Maitland-Niles,Ainsley Cory Maitland-Niles,0,Ainsley,Maitland-Niles,20,Ainsley Maitland-Niles,True
178901,758dd7f0,Javier-Manquillo,Javier Manquillo Gaitán,0,Javier,Manquillo,315,Javier Manquillo,True
179163,bb5fbd2b,Solly-March,Solomon March,0,Solomon,March,58,Solomon March,True
180250,8aa5f52c,Adrian-Mariappa,Adrian Joseph Mariappa,0,Adrian,Mariappa,382,Adrian Mariappa,True
181377,8b788c01,Anthony-Martial,Anthony Martial,0,Anthony,Martial,301,Anthony Martial,True
182126,de0f152c,Adam-Masina,Adam Masina,0,Adam,Masina,386,Adam Masina,True
182779,57df7a11,Arthur-Masuaku,Fuka Arthur Masuaku,0,Arthur,Masuaku,410,Arthur Masuaku,True
183245,29733c72,Juan-Mata,Juan Manuel Mata,0,Juan,Mata,297,Juan Mata,True
184712,00963611,Konstantinos-Mavropanos,Konstantinos Mavropanos,0,Konstantinos,Mavropanos,10,Konstantinos Mavropanos,True
185597,d368feb8,Alfie-Mawson,Alfie Robert John Mawson,0,Alfie,Mawson,487,Alfie Mawson,True
186260,aa1a8c7e,Isaac-Mbenza,Isaac Mbenza,0,Isaac,Mbenza,514,Isaac Mbenza,True
186773,cee31595,James-McArthur,James McArthur,0,James,McArthur,147,James McArthur,True
187664,36c2ca73,Alex-McCarthy,Alex Simon McCarthy,0,Alex,McCarthy,328,Alex McCarthy,True
188054,64b08de7,James-McCarthy,James McCarthy,0,James,McCarthy,166,James McCarthy,True
188704,71a08f97,Kevin-McDonald,Kevin David McDonald,0,Kevin,McDonald,183,Kevin McDonald,True
189192,fc15fb84,Dwight-McNeil,Dwight McNeil,0,Dwight,McNeil,534,Dwight McNeil,True
190115,d93c2511,Scott-McTominay,Scott McTominay,0,Scott,McTominay,303,Scott McTominay,True
190418,8df7a2fb,Ben-Mee,Benjamin Thomas Mee,0,Ben,Mee,70,Ben Mee,True
191082,b4b2f632,Nathaniel-Mendez-Laing,Nathaniel Otis Mendez-Laing,0,Nathaniel,Mendez-Laing,100,Nathaniel Mendez-Laing,True
191949,5271c8f1,Benjamin-Mendy,Benjamin Mendy,0,Benjamin,Mendy,267,Benjamin Mendy,True
192535,1598599e,Nampalys-Mendy,Nampalys Mendy,0,Nampalys,Mendy,527,Nampalys Mendy,True
192874,fed96827,Chris-Mepham,Chris Mepham,0,Chris,Mepham,580,Chris Mepham,True
193650,eba42d2b,Max-Meyer,Maximilian Meyer,0,Max,Meyer,486,Max Meyer,True
195051,2f90f6b8,James-Milner,James Philip Milner,0,James,Milner,254,James Milner,True
195557,6d5701f2,Yerry-Mina,Yerry Fernando Mina Gonzalez,0,Yerry,Mina,506,Yerry Mina,True
195974,8397a50c,Tyrone-Mings,Tyrone Deon Mings,0,Tyrone,Mings,30,Tyrone Mings,True
197200,dd0daf32,Henrikh-Mkhitaryan,Henrikh Hamlet Mkhitaryan,0,Henrikh,Mkhitaryan,18,Henrikh Mkhitaryan,True
198521,5cec2487,Martin-Montoya,Martín Montoya Torralbo,0,Martín,Montoya,503,Martín Montoya,True
199348,47b7e3af,Aaron-Mooy,Aaron Frank Mooy,0,Aaron,Mooy,199,Aaron Mooy,True
199859,129af0db,Alvaro-Morata,Álvaro Borja Morata Martín,0,Álvaro,Morata,134,Álvaro Morata,True
200654,11b9265b,Alberto-Moreno,Alberto Moreno Pérez,0,Alberto,Moreno,240,Alberto Moreno,True
201246,80c31c97,Wes-Morgan,Westley Nathan Morgan,0,Wes,Morgan,215,Wes Morgan,True
201680,09fec029,Sean-Morrison,Sean Joseph Morrison,0,Sean,Morrison,90,Sean Morrison,True
202338,e726e11e,Victor-Moses,Victor Moses,0,Victor,Moses,117,Victor Moses,True
203940,2b622f01,Lucas-Moura,Lucas Rodrigues Moura da Silva,0,Lucas,Rodrigues Moura da Silva,370,Lucas Rodrigues Moura da Silva,True
204099,d9cfca3d,Lys-Mousset,Lys Mousset,0,Lys,Mousset,44,Lys Mousset,True
205739,de112b84,Jacob-Murphy,Jacob Kai Murphy,0,Jacob,Murphy,321,Jacob Murphy,True
206064,b30c7426,Josh-Murphy,Joshua Murphy,0,Josh,Murphy,106,Josh Murphy,True
206623,f2f29dda,Glenn-Murray,Glenn Murray,0,Glenn,Murray,62,Glenn Murray,True
207174,3f2d59fe,Shkodran-Mustafi,Shkodran Mustafi,0,Shkodran,Mustafi,7,Shkodran Mustafi,True
209632,165bed61,Samir-Nasri,Samir Nasri,0,Samir,Nasri,569,Samir Nasri,True
210205,c2846353,Marc-Navarro,Marc Navarro,0,Marc,Navarro,385,Marc Navarro,True
210617,6b47c5db,Wilfred-Ndidi,Onyinye Wilfred Ndidi,0,Wilfred,Ndidi,227,Wilfred Ndidi,True
211519,44bfb6c5,Ruben-Neves,Rúben Diogo da Silva Neves,0,Rúben Diogo,da Silva Neves,433,Rúben Diogo da Silva Neves,True
211685,af721f98,Oumar-Niasse,Baye Oumar Niasse,0,Oumar,Niasse,176,Oumar Niasse,True
212187,a53649b7,Eddie-Nketiah,Edward Nketiah,0,Edward,Nketiah,552,Edward Nketiah,True
213356,ff527768,Mark-Noble,Mark James Noble,0,Mark,Noble,411,Mark Noble,True
213686,6cafd68d,Havard-Nordtveit,Håvard Nordtveit,0,Håvard,Nordtveit,593,Håvard Nordtveit,True
214628,c73ada83,Will-Norris,Will Norris,0,Will,Norris,422,Will Norris,True
215146,caa1a7f0,Michael-Obafemi,Michael Obafemi,0,Michael,Obafemi,550,Michael Obafemi,True
215853,ba1e04b3,Pedro-Obiang,Pedro Mba Obiang Avomo,0,Pedro,Obiang,413,Pedro Obiang,True
216158,f7750aa0,Denis-Odoi,Denis Odoi,0,Denis,Odoi,181,Denis Odoi,True
217092,74b2cd7e,Angelo-Ogbonna,Angelo Obinze Ogbonna,0,Angelo,Ogbonna,403,Angelo Ogbonna,True
217704,601ef102,Stefano-Okaka,Stefano Okaka Chuka,0,Stefano,Okaka,397,Stefano Okaka,True
218770,43a166b4,Divock-Origi,Divock Okoth Origi,0,Divock,Origi,543,Divock Origi,True
219402,0d267745,Nicolas-Otamendi,Nicolás Hernán Otamendi,0,Nicolás,Otamendi,264,Nicolás Otamendi,True
220005,38c7feef,Alex-Oxlade-Chamberlain,Alexander Mark David Oxlade-Chamberlain,0,Alex,Oxlade-Chamberlain,248,Alex Oxlade-Chamberlain,True
220283,16380240,Mesut-Ozil,Mesut Özil,0,Mesut,Özil,13,Mesut Özil,True
221062,e0bc6fdc,Emerson-Palmieri,Emerson Palmieri dos Santos,0,Emerson,Palmieri dos Santos,121,Emerson Palmieri dos Santos,True
222283,d2583bce,Callum-Paterson,Callum Paterson,0,Callum,Paterson,101,Callum Paterson,True
223383,79b0d6a0,Rui-Patricio,Rui Pedro dos Santos Patrício,0,Rui Pedro,dos Santos Patrício,454,Rui Pedro dos Santos Patrício,True
224149,af341b88,Lee-Peltier,Lee Anthony Peltier,0,Lee,Peltier,95,Lee Peltier,True
225063,6639e500,Andreas-Pereira,Andreas Hugo Hoelgebaum Pereira,0,Andreas,Pereira,481,Andreas Pereira,True
225588,75a72a99,Ricardo-Pereira,Ricardo Domingos Barbosa Pereira,0,Ricardo Domingos,Barbosa Pereira,221,Ricardo Domingos Barbosa Pereira,True
226435,75f2c59f,Roberto-Pereyra,Roberto Maximiliano Pereyra,0,Roberto,Pereyra,391,Roberto Pereyra,True
226960,819aa8e7,Ayoze-Perez,Ayoze Pérez Gutiérrez,0,Ayoze,Pérez,326,Ayoze Pérez,True
227722,a300ac7e,Lucas-Perez,Lucas Pérez Martínez,0,Lucas,Pérez,502,Lucas Pérez,True
227978,4806ec67,Jordan-Pickford,Jordan Lee Pickford,0,Jordan,Pickford,154,Jordan Pickford,True
228802,867239d3,Paul-Pogba,Paul Labile Pogba,0,Paul,Pogba,302,Paul Pogba,True
229307,ff9fcd4d,Alex-Pritchard,Alex David Pritchard,0,Alex,Pritchard,206,Alex Pritchard,True
230165,f5e6d08d,Sebastian-Prodl,Sebastian Prödl,0,Sebastian,Prödl,377,Sebastian Prödl,True
231162,fd3f57ce,Jason-Puncheon,Jason David Ian Puncheon,0,Jason,Puncheon,146,Jason Puncheon,True
231806,19b8b0b9,Collin-Quaner,Collin Quaner,0,Collin,Quaner,209,Collin Quaner,True
232684,41fb0f4e,Domingos-Quina,Domingos Quina,0,Domingos,Quina,517,Domingos Quina,True
233388,ef619b0b,Aaron-Ramsey,Aaron James Ramsey,0,Aaron,Ramsey,14,Aaron Ramsey,True
235045,a1d5bd30,Marcus-Rashford,Marcus Rashford,0,Marcus,Rashford,305,Marcus Rashford,True
235501,28b40c9c,Tim-Ream,Timothy Ream,0,Tim,Ream,180,Tim Ream,True
236351,ab651565,Nathan-Redmond,Nathan Daniel Jerome Redmond,0,Nathan,Redmond,343,Nathan Redmond,True
236644,0f7533cd,Bobby-Reid,Bobby Armani Reid,0,Bobby,Reid,110,Bobby Reid,True
237687,1c7012b8,Declan-Rice,Declan Rice,0,Declan,Rice,406,Declan Rice,True
237878,afef14da,Jazz-Richards,Ashley Darel Jazz Richards,0,Ashley Darel Jazz,Richards,96,Ashley Darel Jazz Richards,True
238609,fa031b34,Richarlison,Richarlison,0,Richarlison,de Andrade,393,Richarlison de Andrade,True
239048,d9ba39fc,Diego-Rico,Diego Rico Salguero,0,Diego,Rico,473,Diego Rico,True
239886,5f0241b2,Sergio-Rico,Sergio Rico González,0,Sergio,Rico,509,Sergio Rico,True
240679,71ef519e,Matt-Ritchie,Matthew Thomas Ritchie,0,Matt,Ritchie,317,Matt Ritchie,True
241220,2e4f5f03,Andrew-Robertson,Andrew Robertson,0,Andrew,Robertson,247,Andrew Robertson,True
241891,e0991c04,Marcos-Rojo,Faustino Marcos Alberto Rojo,0,Marcos,Rojo,287,Marcos Rojo,True
242587,4b511457,Oriol-Romeu,Oriol Romeu Vidal,0,Oriol,Romeu Vidal,339,Oriol Romeu Vidal,True
243189,b318a643,Salomon-Rondon,José Salomón Rondón,0,Salomón,Rondón,493,Salomón Rondón,True
245203,da8b19e2,John-Ruddy,John Thomas Gordon Ruddy,0,John,Ruddy,421,John Ruddy,True
245395,18b896d6,Antonio-Rudiger,Antonio Rüdiger,0,Antonio,Rüdiger,118,Antonio Rüdiger,True
245920,4535e4bb,Mathew-Ryan,Mathew David Ryan,0,Mathew,Ryan,47,Mathew Ryan,True
246778,4830e0af,Abdelhamid-Sabiri,Abdelhamid Sabiri,0,Abdelhamid,Sabiri,205,Abdelhamid Sabiri,True
247704,9fbbcf39,Romain-Saiss,Romain Ghannam Saïss,0,Romain,Saïss,426,Romain Saïss,True
247756,bc7dc64d,Bukayo-Saka,Bukayo Ayoyinka T.M. Saka,0,Bukayo,Saka,563,Bukayo Saka,True
248546,87935cf3,Mamadou-Sakho,Mamadou Sakho,0,Mamadou,Sakho,143,Mamadou Sakho,True
249174,381d7d54,Bakary-Sako,Bakary Sako,0,Bakary,Sako,148,Bakary Sako,True
249962,e342ad68,Mohamed-Salah,Mohamed Salah Ghaly,0,Mohamed,Salah,253,Mohamed Salah,True
250635,2c0f8e9e,Alexis-Sanchez,Alexis Alejandro Sánchez Sánchez,0,Alexis,Sánchez,295,Alexis Sánchez,True
251198,50b51fac,Carlos-Sanchez,Carlos Alberto Sánchez Moreno,0,Alberto,Moreno,240,Alberto Moreno,True
251435,50b51fac,Carlos-Sanchez,Carlos Alberto Sánchez Moreno,0,Carlos,Sánchez,518,Carlos Sánchez,True
251977,da7b447d,Davinson-Sanchez,Davinson Sánchez,0,Davinson,Sánchez,359,Davinson Sánchez,True
252485,2b114be3,Leroy-Sane,Leroy Sané,0,Leroy,Sané,275,Leroy Sané,True
253171,c8aa95da,Fabian-Schar,Fabian Lukas Schär,0,Fabian,Schär,482,Fabian Schär,True
253629,8ae9869d,Christopher-Schindler,Christopher Wolfgang Georg August Schindler,0,Christopher,Schindler,192,Christopher Schindler,True
254160,3312f911,Jeffrey-Schlupp,Jeffrey Schlupp,0,Jeffrey,Schlupp,141,Jeffrey Schlupp,True
254908,53af52f3,Kasper-Schmeichel,Kasper Peter Schmeichel,0,Kasper,Schmeichel,213,Kasper Schmeichel,True
255447,51b41c5c,Morgan-Schneiderlin,Morgan Schneiderlin,0,Morgan,Schneiderlin,167,Morgan Schneiderlin,True
256107,ecbb3fdf,Andre-Schurrle,André Horst Schürrle,0,André,Schürrle,478,André Schürrle,True
257019,1770bd68,Ken-Sema,Ken Sema,0,Ken,Sema,446,Ken Sema,True
257969,6aa3e78b,Ryan-Sessegnon,Ryan Sessegnon,0,Ryan,Sessegnon,184,Ryan Sessegnon,True
258703,6421ec64,Xherdan-Shaqiri,Xherdan Shaqiri,0,Xherdan,Shaqiri,462,Xherdan Shaqiri,True
259362,9c94165b,Luke-Shaw,Luke Paul Hoare Shaw,0,Luke,Shaw,286,Luke Shaw,True
260024,3727dd3c,Jonjo-Shelvey,Jonjo Shelvey,0,Jonjo,Shelvey,318,Jonjo Shelvey,True
261165,d6f88a1d,Adrien-Silva,Adrien Sebastian Perruchet Silva,0,Adrien Sebastian,Perruchet Silva,231,Adrien Sebastian Perruchet Silva,True
261846,3eb22ec9,Bernardo-Silva,Bernardo Mota Veiga de Carvalho e Silva,0,Bernardo Mota,Veiga de Carvalho e Silva,276,Bernardo Mota Veiga de Carvalho e Silva,True
262465,e2716bd0,David-Silva,David Josué Jiménez Silva,0,David,Silva,271,David Silva,True
263295,15d561fa,Xande-Silva,Alexandre Nascimento Costa Silva,0,Alexandre Nascimento,Costa Silva,560,Alexandre Nascimento Costa Silva,True
263992,76fa5f80,Jack-Simpson,Jack Benjamin Simpson,0,Jack,Simpson,32,Jack Simpson,True
265054,6d6f09dc,Josh-Sims,Josh Sims,0,Joshua,Sims,342,Joshua Sims,True
265715,2acd49b9,Moussa-Sissoko,Moussa Sissoko,0,Moussa,Sissoko,369,Moussa Sissoko,True
266347,6250083a,Oliver-Skipp,Oliver William Skipp,0,Oliver,Skipp,540,Oliver Skipp,True
266942,059948df,Callum-Slattery,Callum Slattery,0,Callum,Slattery,570,Callum Slattery,True
267472,b6964eb6,Chris-Smalling,Christopher Lloyd Smalling,0,Chris,Smalling,284,Chris Smalling,True
267733,20b104bc,Adam-Smith,Adam James Smith,0,Adam,Smith,29,Adam Smith,True
269529,9f4647e9,Robert-Snodgrass,Robert Mainwaring Snodgrass,0,Robert,Snodgrass,489,Robert Snodgrass,True
270036,839c14e1,Cedric-Soares,Cédric Ricardo Alves Soares,0,Cédric,Soares,332,Cédric Soares,True
270871,e77dc3b2,Dominic-Solanke,Dominic Ayodele Solanke-Mitchell,0,Dominic,Solanke,259,Dominic Solanke,True
271647,46b5375e,Pape-Souare,Pape N'Diaye Souaré,0,Pape,Souaré,443,Pape Souaré,True
273355,6992791d,Junior-Stanislas,Felix Junior Stanislas,0,Junior,Stanislas,36,Junior Stanislas,True
274009,653ee42d,Dale-Stephens,Dale Christopher Stephens,0,Dale,Stephens,56,Dale Stephens,True
275029,6adbc307,Jack-Stephens,Jack Stephens,0,Jack,Stephens,333,Jack Stephens,True
275568,b400bde0,Raheem-Sterling,Raheem Shaquille Sterling,0,Raheem,Sterling,270,Raheem Sterling,True
276184,5eecec3d,John-Stones,John Stones,0,John,Stones,262,John Stones,True
276801,1b7ec703,Daniel-Sturridge,Daniel Andre Sturridge,0,Daniel,Sturridge,472,Daniel Sturridge,True
277087,12c50af5,Denis-Suarez,Denis Suárez Fernández,0,Denis,Suárez,586,Denis Suárez,True
278237,f573a8bf,Isaac-Success,Isaac Success Ajayi,0,Isaac,Success Ajayi,524,Isaac Success Ajayi,True
278970,7d41b619,Andrew-Surman,Andrew Ronald Edward Surman,0,Andrew,Surman,35,Andrew Surman,True
279611,b017b770,Sam-Surridge,Sam Surridge,0,Sam,Surridge,599,Sam Surridge,True
280379,e92cd3f7,Alexander-Sorloth,Alexander Sørloth,0,Alexander,Sørloth,153,Alexander Sørloth,True
281289,e514ab62,Matt-Targett,Matthew Robert Targett,0,Matt,Targett,479,Matt Targett,True
281524,15ea812b,James-Tarkowski,James Alan Tarkowski,0,James,Tarkowski,72,James Tarkowski,True
283018,56f7a928,Youri-Tielemans,Youri Tielemans,0,Youri,Tielemans,591,Youri Tielemans,True
283485,e7ca0439,James-Tomkins,James Oliver Charles Tomkins,0,James,Tomkins,138,James Tomkins,True
283942,52611641,Lucas-Torreira,Lucas Torreira,0,Lucas,Torreira,450,Lucas Torreira,True
284784,9a104dee,Cenk-Tosun,Cenk Tosun,0,Cenk,Tosun,177,Cenk Tosun,True
285367,b28bbd58,Andros-Townsend,Andros Darryl Townsend,0,Andros,Townsend,149,Andros Townsend,True
286410,9a28eba4,Adama-Traore,Adama Traoré Diarra,0,Adama,Traoré,500,Adama Traoré,True
286478,fe558029,Mark-Travers,Mark Travers,0,Mark,Travers,616,Mark Travers,True
287543,21512407,Kieran-Trippier,Kieran John Trippier,0,Kieran,Trippier,357,Kieran Trippier,True
288068,08aa17d0,Antonio-Valencia,Luis Antonio Valencia Mosquera,0,Antonio,Valencia,288,Antonio Valencia,True
288779,531a4aa8,Yan-Valery,Yan Valery,0,Yan,Valery,556,Yan Valery,True
289267,e06683ca,Virgil-van-Dijk,Virgil van Dijk,0,Virgil,van Dijk,246,Virgil van Dijk,True
289872,45963054,Jamie-Vardy,Jamie Richard Vardy,0,Jamie,Vardy,234,Jamie Vardy,True
290661,ba23a904,Jan-Vertonghen,Jan Bert Lieve Vertonghen,0,Jan,Vertonghen,355,Jan Vertonghen,True
291272,1900032e,Jannik-Vestergaard,Jannik Vestergaard,0,Jannik,Vestergaard,463,Jannik Vestergaard,True
291682,2513a588,Luciano-Vietto,Luciano Darío Vietto,0,Luciano,Vietto,513,Luciano Vietto,True
292637,b937e490,Ruben-Vinagre,Rúben Vinagre,0,Rúben Gonçalo,Silva Nascimento Vinagre,431,Rúben Gonçalo Silva Nascimento Vinagre,True
292768,1d6ac165,Sam-Vokes,Samuel Michael Vokes,0,Sam,Vokes,84,Sam Vokes,True
293778,1bebde9d,Michel-Vorm,Michel Armand Vorm,0,Michel,Vorm,352,Michel Vorm,True
294756,1ecb65be,Theo-Walcott,Theo James Walcott,0,Theo,Walcott,164,Theo Walcott,True
295531,86dd77d1,Kyle-Walker,Kyle Andrew Walker,0,Kyle,Walker,265,Kyle Walker,True
296155,984a5a64,Kyle-Walker-Peters,Kyle Walker-Peters,0,Kyle,Walker,265,Kyle Walker,True
296280,984a5a64,Kyle-Walker-Peters,Kyle Walker-Peters,0,Kyle,Walker-Peters,358,Kyle Walker-Peters,True
296596,9e525177,Aaron-Wan-Bissaka,Aaron Wan-Bissaka,0,Aaron,Wan-Bissaka,145,Aaron Wan-Bissaka,True
297536,e0900238,Victor-Wanyama,Victor Mugabe Wanyama,0,Victor,Wanyama,366,Victor Wanyama,True
298477,8a7ff278,Joel-Ward,Joel Edward Philip Ward,0,Joel,Ward,441,Joel Ward,True
298995,3831b9fe,Stephen-Ward,Stephen Robert Ward,0,Stephen,Ward,71,Stephen Ward,True
299994,3515d404,James-Ward-Prowse,James Michael Edward Ward-Prowse,0,James,Ward-Prowse,338,James Ward-Prowse,True
300876,495945ef,Ashley-Westwood,Ashley Roy Westwood,0,Ashley,Westwood,80,Ashley Westwood,True
301600,41cc19c2,Connor-Wickham,Connor Neil Ralph Wickham,0,Connor,Wickham,444,Connor Wickham,True
302377,eb58eef0,Georginio-Wijnaldum,Georginio Gregion Emile Wijnaldum,0,Georginio,Wijnaldum,252,Georginio Wijnaldum,True
305070,2876eaa3,Ben-Wilmot,Ben Wilmot,0,Ben,Wilmot,544,Ben Wilmot,True
305717,9c318325,Jack-Wilshere,Jack Andrew Garry Wilshere,0,Jack,Wilshere,447,Jack Wilshere,True
305810,c596fcb0,Callum-Wilson,Callum Eddie Graham Wilson,0,Callum,Wilson,43,Callum Wilson,True
306898,2f7acede,Harry-Winks,Harry Winks,0,Harry,Winks,368,Harry Winks,True
307123,4e9a0555,Chris-Wood,Christopher Grant Wood,0,Chris,Wood,87,Chris Wood,True
307647,e61b8aee,Granit-Xhaka,Granit Xhaka,0,Granit,Xhaka,17,Granit Xhaka,True
308838,849c826a,Andriy-Yarmolenko,Andriy Mykolaiovich Yarmolenko,0,Andriy,Yarmolenko,453,Andriy Yarmolenko,True
309312,ae0a7ddf,DeAndre-Yedlin,DeAndre Roselle Yedlin,0,DeAndre,Yedlin,310,DeAndre Yedlin,True
310537,be927d03,Ashley-Young,Ashley Simon Young,0,Ashley,Young,293,Ashley Young,True
311318,6813ac34,Pablo-Zabaleta,Pablo Javier Zabaleta Girod,0,Pablo,Zabaleta,405,Pablo Zabaleta,True
311577,b2bc3b1f,Wilfried-Zaha,Dazet Wilfried Armel Zaha,0,Wilfried,Zaha,151,Wilfried Zaha,True
312789,7fe90ccd,Davide-Zappacosta,Davide Zappacosta,0,Davide,Zappacosta,120,Davide Zappacosta,True
314017,5e508d0d,Kenneth-Zohore,Albin Kenneth Dahrup Zohore,0,Kenneth,Zohore,107,Kenneth Zohore,True
314744,ce4246f5,Kurt-Zouma,Kurt Happy Zouma,0,Kurt,Zouma,526,Kurt Zouma,True
