,url_id,tag,key,first_name,second_name,id,full_name,keep
316,529f49ab,Thomas-Partey,0,Thomas,Partey,15,Thomas Partey,True
317,75a72a99,Ricardo-Pereira,0,Ricardo Domingos,Barbosa Pereira,207,Ricardo Domingos Barbosa Pereira,True
318,87f12e30,Sonny-Perkins,0,Sonny,Perkins,634,Sonny Perkins,True
319,6dfd8f05,Romain-Perraud,0,Romain,Perraud,460,Romain Perraud,True
320,4f565d77,Kalvin-Phillips,0,Kalvin,Phillips,191,Kalvin Phillips,True
321,19f4d211,Jaden-Philogene-Bidace,0,Jaden,Philogene-Bidace,497,Jaden Philogene-Bidace,True
322,4806ec67,Jordan-Pickford,0,Jordan,Pickford,170,Jordan Pickford,True
323,1ef37668,Erik-Pieters,0,Erik,Pieters,100,Erik Pieters,True
324,e541326e,Ethan-Pinnock,0,Ethan,Pinnock,91,Ethan Pinnock,True
325,7fcc71d8,Daniel-Podence,0,Daniel,Castelo Podence,438,Daniel Castelo Podence,True
326,867239d3,Paul-Pogba,0,Paul,Pogba,272,Paul Pogba,True
327,4b40d9ca,Nick-Pope,0,Nick,Pope,112,Nick Pope,True
328,b9403c99,Isaac-Price,0,Isaac,Price,718,Isaac Price,True
329,0745b37d,Teemu-Pukki,0,Teemu,Pukki,315,Teemu Pukki,True
330,1bf33a9a,Christian-Pulisic,0,Christian,Pulisic,137,Christian Pulisic,True
331,3c33f9d9,Przemyslaw-Placheta,0,Przemyslaw,Placheta,328,Przemyslaw Placheta,True
332,466fb2c5,Aaron-Ramsdale,0,Aaron,Ramsdale,559,Aaron Ramsdale,True
333,1544f145,Jacob-Ramsey,0,Jacob,Ramsey,51,Jacob Ramsey,True
334,a1d5bd30,Marcus-Rashford,0,Marcus,Rashford,281,Marcus Rashford,True
335,6c6a3300,Milot-Rashica,0,Milot,Rashica,449,Milot Rashica,True
336,98ea5115,David-Raya,0,David,Raya Martin,80,David Raya Martin,True
337,ab651565,Nathan-Redmond,0,Nathan,Redmond,336,Nathan Redmond,True
338,1c7012b8,Declan-Rice,0,Declan,Rice,421,Declan Rice,True
339,e0243d23,Taylor-Richards,0,Taylor,Richards,537,Taylor Richards,True
340,fa031b34,Richarlison,0,Richarlison,de Andrade,180,Richarlison de Andrade,True
341,7a1f2c08,Jairo-Riedewald,0,Jairo,Riedewald,157,Jairo Riedewald,True
342,71ef519e,Matt-Ritchie,0,Matt,Ritchie,292,Matt Ritchie,True
343,24fae784,Connor-Roberts,0,Connor,Roberts,585,Connor Roberts,True
344,6c17e046,Tyler-Roberts,0,Tyler,Roberts,193,Tyler Roberts,True
345,2e4f5f03,Andrew-Robertson,0,Andrew,Robertson,234,Andrew Robertson,True
346,8d62d31a,Joe-Rodon,0,Joe,Rodon,374,Joe Rodon,True
354,1fb1c435,Rodrigo,0,Rodrigo,Moreno,187,Rodrigo Moreno,True
357,4ab53cdb,Jay-Rodriguez,0,Jay,Rodriguez,104,Jay Rodriguez,True
358,57c94db2,Mads-Roerslev,0,Mads,Roerslev Rasmussen,89,Mads Roerslev Rasmussen,True
359,a3d94a58,Cristian-Romero,0,Cristian,Romero,494,Cristian Romero,True
360,4b511457,Oriol-Romeu,0,Oriol,Romeu Vidal,335,Oriol Romeu Vidal,True
361,dea698d9,Cristiano-Ronaldo,0,Cristiano Ronaldo,dos Santos Aveiro,579,Cristiano Ronaldo dos Santos Aveiro,True
362,89d10e53,Danny-Rose,0,Danny,Rose,377,Danny Rose,True
363,8c12f884,Jon-Rowe,0,Jonathan,Rowe,648,Jonathan Rowe,True
364,da8b19e2,John-Ruddy,0,John,Ruddy,452,John Ruddy,True
365,3faa1780,Lukas-Rupp,0,Lukas,Rupp,317,Lukas Rupp,True
366,2b16cb1a,Allan-Saint-Maximin,0,Allan,Saint-Maximin,307,Allan Saint-Maximin,True
367,bc7dc64d,Bukayo-Saka,0,Bukayo,Saka,22,Bukayo Saka,True
368,0b33f6ad,Mohammed-Salisu,0,Mohammed,Salisu,351,Mohammed Salisu,True
369,1b4f1169,Albert-Sambi-Lokonga,0,Albert,Sambi Lokonga,478,Albert Sambi Lokonga,True
370,dbf053da,Jadon-Sancho,0,Jadon,Sancho,485,Jadon Sancho,True
371,6e7f1353,Morgan-Sanson,0,Morgan,Sanson,34,Morgan Sanson,True
372,92b4758e,Samir-Santos,0,Samir,Caetano de Souza Santos,677,Samir Caetano de Souza Santos,True
373,a8d4428b,Josh-Sargent,0,Joshua,Sargent,516,Joshua Sargent,True
374,ac0d576d,Jeremy-Sarmiento,0,Jeremy,Sarmiento,612,Jeremy Sarmiento,True
375,bfdb33aa,Ismaila-Sarr,0,Ismaila,Sarr,399,Ismaila Sarr,True
376,4315f30d,Malang-Sarr,0,Malang,Sarr,501,Malang Sarr,True
377,21945a9e,Dane-Scarlett,0,Dane,Scarlett,520,Dane Scarlett,True
378,3312f911,Jeffrey-Schlupp,0,Jeffrey,Schlupp,155,Jeffrey Schlupp,True
379,53af52f3,Kasper-Schmeichel,0,Kasper,Schmeichel,200,Kasper Schmeichel,True
380,1770bd68,Ken-Sema,0,Ken,Sema,391,Ken Sema,True
381,6aa3e78b,Ryan-Sessegnon,0,Ryan,Sessegnon,368,Ryan Sessegnon,True
382,8d03ca5a,Jamie-Shackleton,0,Jamie,Shackleton,197,Jamie Shackleton,True
383,9c94165b,Luke-Shaw,0,Luke,Shaw,275,Luke Shaw,True
384,3727dd3c,Jonjo-Shelvey,0,Jonjo,Shelvey,291,Jonjo Shelvey,True
385,00f0482f,Shola-Shoretire,0,Shola,Shoretire,727,Shola Shoretire,True
386,0f933743,Francisco-Sierralta,0,Francisco,Sierralta,396,Francisco Sierralta,True
388,3eb22ec9,Bernardo-Silva,0,Bernardo Mota,Veiga de Carvalho e Silva,261,Bernardo Mota Veiga de Carvalho e Silva,True
389,e7aa9d7c,Fabio-Silva,0,Fabio,Silva,445,Fabio Silva,True
390,86e7deaf,Thiago-Silva,0,Thiago,Emiliano da Silva,121,Thiago Emiliano da Silva,True
391,26d3b5be,Ellis-Simms,0,Ellis,Simms,602,Ellis Simms,True
392,2acd49b9,Moussa-Sissoko,0,Moussa,Sissoko,354,Moussa Sissoko,True
393,6250083a,Oliver-Skipp,0,Oliver,Skipp,373,Oliver Skipp,True
394,5e105217,William-Smallbone,0,William,Smallbone,347,William Smallbone,True
395,17695062,Emile-Smith-Rowe,0,Emile,Smith Rowe,21,Emile Smith Rowe,True
396,6613c819,Tomas-Soucek,0,Tomas,Soucek,422,Tomas Soucek,True
397,35be8087,Tony-Springett,0,Tony,Springett,716,Tony Springett,True
398,28300a16,Jason-Steele,0,Jason,Steele,54,Jason Steele,True
399,a8a3d139,Jed-Steer,0,Jed,Steer,28,Jed Steer,True
400,42130443,Zack-Steffen,0,Zack,Steffen,260,Zack Steffen,True
401,653ee42d,Dale-Stephens,0,Dale,Stephens,102,Dale Stephens,True
402,6adbc307,Jack-Stephens,0,Jack,Stephens,338,Jack Stephens,True
403,b400bde0,Raheem-Sterling,0,Raheem,Sterling,255,Raheem Sterling,True
404,7e003182,Finley-Stevens,0,Finley,Stevens,569,Finley Stevens,True
405,5eecec3d,John-Stones,0,John,Stones,252,John Stones,True
406,f4d296e4,Pascal-Struijk,0,Pascal,Struijk,198,Pascal Struijk,True
407,df04eb4b,Crysencio-Summerville,0,Crysencio,Summerville,551,Crysencio Summerville,True
408,e9971f2d,Japhet-Tanganga,0,Japhet,Tanganga,371,Japhet Tanganga,True
409,e514ab62,Matt-Targett,0,Matt,Targett,39,Matt Targett,True
410,15ea812b,James-Tarkowski,0,James,Tarkowski,98,James Tarkowski,True
411,a65c844b,Nuno-Tavares,0,Nuno,Varela Tavares,466,Nuno Varela Tavares,True
412,cc2d7ad5,Charlie-Taylor,0,Charlie,Taylor,113,Charlie Taylor,True
413,f1e94cd6,Nathan-Tella,0,Nathan,Tella,346,Nathan Tella,True
414,e73c9bb2,Alex-Telles,0,Alex Nicolao,Telles,279,Alex Nicolao Telles,True
415,fc027d02,Luke-Thomas,0,Luke,Thomas,219,Luke Thomas,True
416,235a62f8,Dominic-Thompson,0,Dominic,Thompson,498,Dominic Thompson,True
417,56f7a928,Youri-Tielemans,0,Youri,Tielemans,210,Youri Tielemans,True
418,fce2302c,Kieran-Tierney,0,Kieran,Tierney,16,Kieran Tierney,True
419,b3af9be1,Takehiro-Tomiyasu,0,Takehiro,Tomiyasu,590,Takehiro Tomiyasu,True
420,e7ca0439,James-Tomkins,0,James,Tomkins,147,James Tomkins,True
421,e09f279b,Ivan-Toney,0,Ivan,Toney,78,Ivan Toney,True
422,9e1035f8,Ferran-Torres,0,Ferran,Torres,268,Ferran Torres,True
423,9a104dee,Cenk-Tosun,0,Cenk,Tosun,622,Cenk Tosun,True
424,b28bbd58,Andros-Townsend,0,Andros,Townsend,482,Andros Townsend,True
425,21512407,Kieran-Trippier,0,Kieran,Trippier,678,Kieran Trippier,True
426,7ed4921e,William-Troost-Ekong,0,William,Troost-Ekong,387,William Troost-Ekong,True
427,38ceb24a,Leandro-Trossard,0,Leandro,Trossard,64,Leandro Trossard,True
428,2baec6ce,Axel-Tuanzebe,0,Axel,Tuanzebe,283,Axel Tuanzebe,True
429,17d45fb2,Ozan-Tufan,0,Ozan,Tufan,557,Ozan Tufan,True
430,9f333379,Christos-Tzolis,0,Christos,Tzolis,528,Christos Tzolis,True
431,531a4aa8,Yan-Valery,0,Yan,Valery,546,Yan Valery,True
432,e06683ca,Virgil-van-Dijk,0,Virgil,van Dijk,229,Virgil van Dijk,True
433,45963054,Jamie-Vardy,0,Jamie,Vardy,205,Jamie Vardy,True
434,1900032e,Jannik-Vestergaard,0,Jannik,Vestergaard,340,Jannik Vestergaard,True
435,aa8e289e,Nikola-Vlasic,0,Nikola,Vlasic,582,Nikola Vlasic,True
436,0d4ceb32,Matej-Vydra,0,Matej,Vydra,111,Matej Vydra,True
437,1ecb65be,Theo-Walcott,0,Theo,Walcott,332,Theo Walcott,True
438,86dd77d1,Kyle-Walker,0,Kyle,Walker,249,Kyle Walker,True
440,984a5a64,Kyle-Walker-Peters,0,Kyle,Walker-Peters,342,Kyle Walker-Peters,True
441,9e525177,Aaron-Wan-Bissaka,0,Aaron,Wan-Bissaka,288,Aaron Wan-Bissaka,True
442,d3ce0e89,Danny-Ward,0,Danny,Ward,204,Danny Ward,True
443,8a7ff278,Joel-Ward,0,Joel,Ward,474,Joel Ward,True
444,3515d404,James-Ward-Prowse,0,James,Ward-Prowse,341,James Ward-Prowse,True
445,aed3a70f,Ollie-Watkins,0,Ollie,Watkins,40,Ollie Watkins,True
446,c40b6180,Adam-Webster,0,Adam,Webster,61,Adam Webster,True
447,c4e87b8b,Wout-Weghorst,0,Wout,Weghorst,700,Wout Weghorst,True
448,ce5143da,Danny-Welbeck,0,Danny,Welbeck,447,Danny Welbeck,True
449,49fe9070,Timo-Werner,0,Timo,Werner,134,Timo Werner,True
450,495945ef,Ashley-Westwood,0,Ashley,Westwood,107,Ashley Westwood,True
451,35e413f1,Ben-White,0,Ben,White,67,Ben White,True
452,5e74d6c8,Brandon-Williams,0,Brandon,Williams,290,Brandon Williams,True
453,dd323728,Neco-Williams,0,Neco,Williams,246,Neco Williams,True
454,c596fcb0,Callum-Wilson,0,Callum,Wilson,296,Callum Wilson,True
455,2f7acede,Harry-Winks,0,Harry,Winks,366,Harry Winks,True
456,2500cef9,Yoane-Wissa,0,Yoane,Wissa,524,Yoane Wissa,True
457,4e9a0555,Chris-Wood,0,Chris,Wood,109,Chris Wood,True
458,19e50035,Freddie-Woodman,0,Freddie,Woodman,513,Freddie Woodman,True
459,e61b8aee,Granit-Xhaka,0,Granit,Xhaka,7,Granit Xhaka,True
460,849c826a,Andriy-Yarmolenko,0,Andriy,Yarmolenko,412,Andriy Yarmolenko,True
461,be927d03,Ashley-Young,0,Ashley,Young,52,Ashley Young,True
462,f9682888,Nathan-Young-Coombes,0,Nathan,Young-Coombes,640,Nathan Young-Coombes,True
463,b2bc3b1f,Wilfried-Zaha,0,Wilfried,Zaha,154,Wilfried Zaha,True
464,2d5f03bf,Christoph-Zimmermann,0,Christoph,Zimmermann,324,Christoph Zimmermann,True
465,51cf8561,Oleksandr-Zinchenko,0,Oleksandr,Zinchenko,264,Oleksandr Zinchenko,True
466,6622454d,Hakim-Ziyech,0,Hakim,Ziyech,131,Hakim Ziyech,True
467,ce4246f5,Kurt-Zouma,0,Kurt,Zouma,128,Kurt Zouma,True
